epoch,train_loss,val_loss,train_pixel_acc,val_pixel_acc,train_mean_acc,val_mean_acc,train_miou,val_miou
1,0.7085742163658142,0.31894484400749207,0.7654535874724389,0.8941269087791442,0.38066571666428595,0.5346460826322437,0.2697419385686089,0.3872914995683823
2,0.28064143359661103,0.2533801156282425,0.9042164522409439,0.9112246179580689,0.5764848843077197,0.5976064825554689,0.41387601922382616,0.43389132776608075
3,0.23990126863121986,0.22815882205963134,0.9149580031633378,0.9178426766395569,0.6267968664877115,0.6373463962475457,0.45792662848679677,0.4753757319351037
4,0.21820009365677834,0.2134055083990097,0.921011433005333,0.9219214677810669,0.6536796981220445,0.6505723530054093,0.48626478330290424,0.48979431045552096
5,0.20471440464258195,0.20093949019908905,0.9249995344877243,0.9257203459739685,0.6732102400033426,0.6702966273824374,0.5060004107879164,0.5060623626038432
6,0.19555395260453223,0.19490106046199798,0.9276097941398621,0.9279012680053711,0.6869685124357542,0.6786590870221457,0.5207326068214995,0.5081630738452078
7,0.18897300139069556,0.1895460855960846,0.9295725220441818,0.9295260953903198,0.6904756244271993,0.69450193186601,0.5287827987485799,0.5205086606803041
8,0.1830051937699318,0.18400875627994537,0.9314886492490768,0.9309677243232727,0.703470411580056,0.6930129112799962,0.5413031859354426,0.5318929157778621
9,0.17811649292707443,0.1821199643611908,0.9328871661424637,0.9315202856063842,0.7087077593741317,0.6893124289313952,0.546129298862846,0.5482836520423492
10,0.1742777270078659,0.17856180787086487,0.9341166239976882,0.9327099967002869,0.711674792033931,0.6936146690944831,0.5545627015914458,0.5460224428897104
11,0.17096469104290007,0.1762773287296295,0.9351245903968811,0.9335732531547546,0.7202653944057722,0.6987210380534331,0.5615710842256277,0.5460369419803223
12,0.1690409043431282,0.17492498755455016,0.9358053570985794,0.9342502188682557,0.7222353937973578,0.6965512960155803,0.5648097480445479,0.556761303730309
13,0.16607147082686424,0.17300171852111818,0.9367916625738144,0.9343952131271362,0.7258493971265851,0.7052506163716318,0.5700399813102559,0.5636583649367093
14,0.1650957329571247,0.1710740202665329,0.9370389890670776,0.9353780484199524,0.7282401691315077,0.7064053458968799,0.5740415802041146,0.5650993801156678
15,0.1622437272965908,0.17016686618328095,0.9380729275941849,0.9357876062393189,0.7289629078408086,0.709514974852403,0.5777649187638113,0.5632429732133946
16,0.16017630696296692,0.1686242127418518,0.9387398904561997,0.936246542930603,0.7324905657271543,0.7100390030940372,0.5826490543674054,0.5675989449520905
17,0.1590869489312172,0.16747742056846618,0.9390055924654007,0.9363011980056762,0.7359960491706927,0.7174081431825955,0.5859091373975389,0.5695985831320286
18,0.15815263077616692,0.16766547679901123,0.9393819916248322,0.9359190964698791,0.738280387222767,0.7282104575634003,0.5888787473055227,0.5569096184335648
19,0.15754643470048904,0.16921501696109773,0.9395975965261459,0.935188262462616,0.7380539664253589,0.7007344396909078,0.5876082480295249,0.5777791344374418
20,0.1558387778699398,0.16547511398792267,0.9402366346120834,0.9370255517959595,0.7426152928421895,0.7180750908454258,0.5931128011465383,0.5700635475975772
21,0.15414059072732925,0.16502549827098847,0.9408447688817978,0.9369926190376282,0.7430637062061578,0.7126867614189785,0.5948087122756988,0.5803286116321881
22,0.15307195588946343,0.16410847783088683,0.9411891931295395,0.9374824929237365,0.7459935773909092,0.7202750568588576,0.6004148158462097,0.5775310064603884
23,0.15211501181125642,0.16305687487125398,0.9414650636911392,0.9376436233520508,0.7456422594003379,0.7141241511702536,0.601864390821817,0.5806928204745052
24,0.1516919369995594,0.16247812390327454,0.9416325062513351,0.9379505395889283,0.7474771502117314,0.7209219115972519,0.6031025512516499,0.5796687144165239
25,0.1514403299987316,0.16330394983291627,0.9417260068655015,0.9376022243499755,0.7477112789327898,0.7158292039732139,0.6038653609948229,0.5822718934031825
26,0.14980434983968735,0.16268103301525116,0.9423089903593064,0.9379095959663392,0.7488174381479621,0.7099433905879659,0.6064479231492927,0.5848240072404345
27,0.14888544246554375,0.16309662282466889,0.9425855082273483,0.9380067443847656,0.7501129699684678,0.7150012668967246,0.6082004649518057,0.5873213789767274
28,0.14875538110733033,0.16181530117988585,0.9427142006158828,0.9377938485145569,0.7544796086102723,0.7115426761905351,0.6102039781228328,0.5853326896267633
29,0.14847383350133897,0.16111969828605652,0.9427404117584228,0.9386849570274353,0.7545178071906169,0.7151242674390476,0.6114697876712305,0.5853722048302492
30,0.14732657611370087,0.16071650207042695,0.9430949831008911,0.9385540676116944,0.7512857462589941,0.7183395453294118,0.6117007776039339,0.58568370513618
31,0.14683840081095695,0.16196660280227662,0.9433462607860565,0.9383571171760559,0.7554333559672035,0.7207172608375549,0.6125702076149173,0.5880903975541393
32,0.14634791642427444,0.16171679854393006,0.9435307919979096,0.9379887676239014,0.756728241542975,0.7144945225119591,0.6159187755081804,0.5885555823457738
33,0.14565714173018932,0.16045564234256746,0.9437762999534607,0.9385011529922486,0.7576511720816296,0.7190972072382767,0.6157241499920686,0.58731304510807
34,0.14500936634838582,0.1621905720233917,0.9439602291584015,0.9379047060012817,0.7554605326553185,0.7090467219551405,0.6159327132247077,0.5903750876585643
35,0.14486418396234513,0.1604067325592041,0.9441066867113114,0.9384924292564392,0.7572757200027505,0.7174389234681925,0.6178699737088755,0.5865471968582521
36,0.14394805029034616,0.15975366950035094,0.9443599838018417,0.9388334345817566,0.7592926056931419,0.7145499100287753,0.6193752697327486,0.5840941122174261
37,0.14400689378380777,0.1610018277168274,0.9443340355157852,0.9385781407356262,0.7595743856330712,0.7184469353159266,0.6205590507884817,0.5855050002597273
38,0.14375879049301146,0.16016972959041595,0.9444259256124496,0.938805685043335,0.7599493865234156,0.7185280352334182,0.6210428774081326,0.5862821004415552
39,0.14314829975366591,0.16019363462924957,0.9446475994586945,0.9388983082771302,0.7625770365198455,0.7186454474429291,0.6235466508148237,0.5850513242340337
40,0.14272710978984832,0.16095473289489745,0.9447887843847275,0.9381624007225037,0.7601383422190946,0.7197588281830154,0.6214430447885149,0.5883330991988379
41,0.14210301965475083,0.16119767785072325,0.9449678188562394,0.9384808230400086,0.7603254245718317,0.7097189958393574,0.6237937754609931,0.5883472894256314
42,0.14199261903762816,0.16026099622249604,0.9449907720088959,0.9385739994049073,0.762050472802172,0.7166830349961919,0.6234539315593429,0.5854733744263649
43,0.1420650617033243,0.16000124394893647,0.9450639182329178,0.9387133097648621,0.7638363149513802,0.7126710439721742,0.6248737571702803,0.5900665625681478
44,0.14130417488515376,0.15974594473838807,0.9452760338783264,0.9390466833114623,0.7617604325711728,0.7248806836704413,0.6247619521152228,0.5843918347265572
45,0.14082420118153094,0.1603168761730194,0.9453555542230606,0.938787944316864,0.7643527659028768,0.717953080534935,0.6259205636102707,0.5861159442737699
46,0.14039676785469055,0.1605141693353653,0.9455918377637863,0.938820731639862,0.7639287140965461,0.712839221258958,0.6270075511156271,0.591805066249023
47,0.14005464613437651,0.16028029441833497,0.9457317924499512,0.9386811280250549,0.76694528936098,0.7156842222809792,0.6285119436215608,0.5883894623691837
48,0.1400252229720354,0.16039123237133027,0.9456724762916565,0.9386818194389344,0.7625237979677816,0.7147114824255308,0.6279706092349562,0.5886357957062621
49,0.13953149676322937,0.16043853104114533,0.945881912112236,0.9389327335357666,0.764625503545006,0.717712003737688,0.6293490875256249,0.5880656218590835
50,0.1399257770180702,0.16016151070594786,0.9457519102096558,0.9387108159065246,0.7663093383361893,0.7143205531438191,0.6283519736475625,0.591882962944607
